76,-123.649002,16.001894,4.27325,51.169243,1.029165,1.644159,0.734948,3.260185,22.741048
77,-78.794208,10.210036,5.965083,0.110459,1.525253,4.352165,0.781616,3.505984,22.811163
78,-40.436112,5.442729,1.094922,2.223976,1.007077,5.227528,0.007465,3.232483,24.263983
79,-29.257426,4.084845,4.395711,0.152593,0.958569,4.32932,0.664708,0.306217,12.391508
80,-30.76585,4.334846,3.407352,0.117111,1.37456,3.637133,0.682406,0.58908,16.106829
81,-32.981243,4.517072,0.040666,4.193852,0.271308,3.297804,0.702894,0.494606,23.190383
82,-45.361011,5.960126,0.131883,1.853864,0.01647,0.004967,4.581503,0.575117,24.429072
83,-58.627121,7.719062,0.226725,0.107455,0.499461,2.60327,3.91045,0.551604,2.23845
84,-63.995849,8.493435,7.416737,2.587186,0.500319,0.000715,0.702459,0.49702,1.744737
85,-54.935674,7.189413,0.431071,2.264337,3.392425,1.756279,0.738458,0.837896,0.104401
86,-37.019197,5.003486,1.455533,1.865675,2.770924,2.0578,0.739458,0.441639,0.037932
87,-26.261522,3.753014,0.157607,0.431514,0.618557,1.871944,0.627959,0.245697,0.304865
88,-14.596176,2.388113,3.72695,0.879089,0.606406,1.93562,0.665293,0.326904,0.333545
89,0.717061,0.296031,4.578117,2.283257,0.353675,1.872534,0.615841,0.254266,0.332906
90,-7.899511,1.594161,0.054593,0.003804,1.204474,1.663197,0.643338,1.893642,0.304679
